| 航班号 		| 来自于		| 预计到达	| 实际到达	| 备注	|
|BK-2851		|null		|null	|null	|null	|
|BK-2851		|null		|null	|null	|null	|
|HX-3578		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|HX-3578		|null		|null	|null	|null	|
|FM-9115		|null		|null	|11:42	|null	|
|FM-9115		|null		|null	|11:42	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9115		|null		|null	|null	|null	|
|FM-9115		|null		|null	|null	|null	|
|FM-9115		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|KE-806		|null		|null	|null	|null	|
|KE-806		|null		|null	|null	|null	|
|KE-806		|null		|null	|null	|null	|
|KE-806		|null		|null	|null	|null	|
|CA-8362		|null		|null	|11:45	|null	|
|CA-8362		|null		|null	|11:45	|null	|
|CA-8362		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CA-8362		|null		|null	|null	|null	|
|CA-8362		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|MF-8303		|null		|null	|null	|null	|
|MF-8303		|null		|null	|null	|null	|
|MF-8303		|null		|null	|null	|null	|
|MF-8303		|null		|null	|null	|null	|
|MF-8209		|null		|null	|11:47	|null	|
|MF-8209		|null		|null	|11:47	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|CA-8292		|null		|13:20	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|CA-172		|null		|13:15	|null	|null	|
|CA-172		|null		|null	|null	|null	|
|GS-6511		|null		|null	|11:50	|null	|
|GS-6511		|null		|null	|11:50	|null	|
|GS-7875		|null		|null	|null	|null	|
|GS-6511		|null		|null	|null	|null	|
|GS-6511		|null		|null	|null	|null	|
|GS-6511		|null		|null	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|BK-2718		|null		|13:40	|null	|null	|
|BK-2718		|null		|null	|null	|null	|
|BK-2718		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|CA-1656		|null		|null	|null	|null	|
|BK-2735		|null		|null	|null	|null	|
|BK-2718		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|EU-2249		|null		|null	|null	|null	|
|EU-2249		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|EU-2249		|null		|null	|null	|null	|
|EU-2249		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|MU-9727		|null		|null	|11:53	|null	|
|MU-9727		|null		|null	|11:53	|null	|
|MU-9727		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9727		|null		|null	|null	|null	|
|MU-9727		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|3U-8358		|null		|15:10	|null	|null	|
|3U-8358		|null		|null	|null	|null	|
|3U-8358		|null		|null	|null	|null	|
|3U-8809		|null		|null	|null	|null	|
|3U-8358		|null		|null	|null	|null	|
|G5-2912		|null		|null	|11:57	|null	|
|G5-2912		|null		|null	|11:57	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2912		|null		|null	|null	|null	|
|G5-2912		|null		|null	|null	|null	|
|G5-2912		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|GS-7831		|null		|null	|null	|null	|
|GS-7831		|null		|null	|null	|null	|
|GS-7831		|null		|null	|null	|null	|
|GS-7831		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|FU-6752		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|SC-4718		|null		|13:00	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|GS-6491		|null		|null	|null	|null	|
|GS-6491		|null		|15:15	|null	|null	|
|GS-7851		|null		|null	|null	|null	|
|GS-6491		|null		|null	|null	|null	|
|GS-6491		|null		|null	|null	|null	|
|CA-1318		|null		|14:35	|null	|null	|
|CA-1318		|null		|null	|null	|null	|
|CA-1395		|null		|null	|null	|null	|
|CA-1318		|null		|null	|null	|null	|
|CA-1318		|null		|null	|null	|null	|
|CA-1428		|null		|14:10	|null	|null	|
|CA-1428		|null		|null	|null	|null	|
|CA-1251		|null		|null	|null	|null	|
|CA-1428		|null		|null	|null	|null	|
|HU-7725		|null		|null	|12:02	|null	|
|HU-7725		|null		|null	|12:02	|null	|
|CA-1428		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|MU-5748		|null		|null	|null	|null	|
|GS-7897		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|E3-735		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|MU-5748		|null		|null	|null	|null	|
|MU-5748		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7897		|null		|null	|null	|null	|
|GS-7897		|null		|null	|null	|null	|
|GS-7994		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|CA-8361		|null		|null	|null	|null	|
|CA-104		|null		|null	|null	|null	|
|CA-172		|null		|null	|null	|null	|
|BK-2710		|null		|14:20	|null	|null	|
|BK-2710		|null		|null	|null	|null	|
|CA-172		|null		|null	|null	|null	|
|BK-2819		|null		|null	|null	|null	|
|BK-2710		|null		|null	|null	|null	|
|BK-2710		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|KE-863		|null		|13:25	|null	|null	|
|KE-863		|null		|null	|null	|null	|
|KE-864		|null		|null	|null	|null	|
|KE-863		|null		|null	|null	|null	|
|KE-863		|null		|null	|null	|null	|
|8L-9631		|null		|null	|12:06	|null	|
|8L-9631		|null		|null	|12:06	|null	|
|8L-9631		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|8L-9631		|null		|null	|null	|null	|
|8L-9631		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CA-1922		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|BK-2904		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|BK-2904		|null		|null	|null	|null	|
|BK-2904		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|AQ-1068		|null		|null	|null	|null	|
|HO-1136		|null		|13:45	|null	|null	|
|HO-1136		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|HO-1136		|null		|null	|null	|null	|
|HO-1136		|null		|null	|null	|null	|
|HO-1136		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|G5-2906		|null		|12:10	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|G5-2903		|null		|null	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|CA-1260		|null		|14:40	|null	|null	|
|CA-1260		|null		|null	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|CA-1260		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|CA-1260		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|G5-2906		|null		|null	|12:11	|null	|
|G5-2906		|null		|null	|12:11	|null	|
|GS-7895		|null		|null	|null	|null	|
|GS-7895		|null		|null	|null	|null	|
|G5-2903		|null		|null	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|G5-2906		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|CA-1246		|null		|null	|12:14	|null	|
|CA-1246		|null		|null	|12:14	|null	|
|GS-7939		|null		|null	|null	|null	|
|GS-7939		|null		|null	|null	|null	|
|CA-1259		|null		|null	|null	|null	|
|CA-1246		|null		|null	|null	|null	|
|CA-1246		|null		|null	|null	|null	|
|CA-1246		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GX-8821		|null		|null	|12:18	|null	|
|GX-8821		|null		|null	|12:18	|null	|
|GX-8821		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|GX-8821		|null		|null	|null	|null	|
|GX-8821		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|CA-1671		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|CA-1372		|null		|15:00	|null	|null	|
|CA-1372		|null		|null	|null	|null	|
|CA-1527		|null		|null	|null	|null	|
|CA-1372		|null		|null	|null	|null	|
|CA-1372		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|9C-8914		|null		|null	|12:19	|null	|
|9C-8914		|null		|null	|12:19	|null	|
|9C-8914		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|9C-8914		|null		|null	|null	|null	|
|9C-8914		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-2965		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|GS-7994		|null		|null	|12:23	|null	|
|GS-7994		|null		|null	|12:23	|null	|
|GS-7897		|null		|null	|null	|null	|
|GS-7994		|null		|null	|null	|null	|
|GS-7994		|null		|null	|null	|null	|
|GS-7994		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|HU-7792		|null		|null	|null	|null	|
|GS-7577		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|GS-6653		|null		|null	|null	|null	|
|CA-1634		|null		|14:00	|null	|null	|
|CA-1634		|null		|null	|null	|null	|
|IJ-1031		|null		|15:40	|null	|null	|
|IJ-1031		|null		|null	|null	|null	|
|IJ-1031		|null		|null	|null	|null	|
|IJ-1032		|null		|null	|null	|null	|
|IJ-1031		|null		|null	|null	|null	|
|SC-4802		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|NX-237		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|FU-6602		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|FU-6751		|null		|null	|12:30	|null	|
|FU-6751		|null		|null	|12:30	|null	|
|FU-6752		|null		|null	|null	|null	|
|FU-6751		|null		|null	|null	|null	|
|FU-6751		|null		|null	|null	|null	|
|FU-6751		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|CZ-3772		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|GS-7978		|null		|15:05	|null	|null	|
|GS-7978		|null		|null	|null	|null	|
|GS-7978		|null		|null	|null	|null	|
|GS-7989		|null		|null	|null	|null	|
|CA-1534		|null		|null	|12:32	|null	|
|CA-1534		|null		|null	|12:32	|null	|
|GS-7978		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|CA-1534		|null		|null	|null	|null	|
|CA-1319		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|CA-1534		|null		|null	|null	|null	|
|CA-1534		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|FM-9132		|null		|null	|null	|null	|
|MF-8470		|null		|null	|12:35	|null	|
|MF-8470		|null		|null	|12:35	|null	|
|MF-8379		|null		|null	|null	|null	|
|MF-8470		|null		|null	|null	|null	|
|MF-8470		|null		|null	|null	|null	|
|MF-8470		|null		|null	|null	|null	|
|KN-2215		|null		|14:20	|null	|null	|
|KN-2215		|null		|null	|null	|null	|
|KN-2215		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|KN-2216		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|KN-2215		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|CA-1634		|null		|null	|null	|null	|
|CA-1634		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|CZ-3134		|null		|null	|null	|null	|
|KE-864		|null		|null	|null	|null	|
|GS-7865		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|KE-864		|null		|null	|null	|null	|
|KE-864		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|BK-2903		|null		|null	|12:38	|null	|
|BK-2903		|null		|null	|12:38	|null	|
|BK-2903		|null		|null	|null	|null	|
|BK-2904		|null		|null	|null	|null	|
|BK-2903		|null		|null	|null	|null	|
|BK-2903		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|E3-735		|null		|null	|12:41	|null	|
|E3-735		|null		|null	|12:41	|null	|
|E3-735		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|E3-735		|null		|null	|null	|null	|
|E3-735		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|BK-3025		|null		|null	|null	|null	|
|FU-6555		|null		|null	|null	|null	|
|3U-8816		|null		|14:20	|null	|null	|
|3U-8816		|null		|null	|null	|null	|
|3U-8816		|null		|null	|null	|null	|
|3U-8816		|null		|null	|null	|null	|
|3U-8816		|null		|null	|null	|null	|
|MU-5747		|null		|null	|12:46	|null	|
|MU-5747		|null		|null	|12:46	|null	|
|MU-5748		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-5747		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|GS-7867		|null		|null	|null	|null	|
|MU-5747		|null		|null	|null	|null	|
|MU-5747		|null		|null	|null	|null	|
|MF-8314		|null		|15:20	|null	|null	|
|MF-8314		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|DR-5314		|null		|null	|null	|null	|
|JL-841		|null		|null	|12:47	|null	|
|JL-841		|null		|null	|12:47	|null	|
|JL-841		|null		|null	|null	|null	|
|JL-840		|null		|null	|null	|null	|
|JL-841		|null		|null	|null	|null	|
|JL-841		|null		|null	|null	|null	|
|FU-6570		|null		|null	|null	|null	|
|FU-6569		|null		|null	|null	|null	|
|MF-8314		|null		|null	|null	|null	|
|MF-8314		|null		|null	|null	|null	|
|GX-8854		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|GS-6512		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|MF-8278		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|GS-7875		|null		|null	|null	|null	|
|GS-7875		|null		|null	|null	|null	|
|GS-7875		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|CA-1467		|null		|null	|null	|null	|
|GS-7577		|null		|null	|12:52	|null	|
|GS-7577		|null		|null	|12:52	|null	|
|GS-7577		|null		|null	|null	|null	|
|GS-7577		|null		|null	|null	|null	|
|GS-7577		|null		|null	|null	|null	|
|GS-7577		|null		|null	|null	|null	|
|HU-7630		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|MU-9728		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|8L-9632		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|G5-2669		|null		|null	|null	|null	|
|MU-2369		|null		|null	|12:56	|null	|
|MU-2369		|null		|null	|12:56	|null	|
|MU-2369		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|MU-2369		|null		|null	|null	|null	|
|ZH-9124		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1931		|null		|null	|null	|null	|
|CA-1932		|null		|null	|null	|null	|
|SC-4802		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1524		|null		|null	|null	|null	|
|SC-4694		|null		|null	|null	|null	|
|CA-1260		|null		|null	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|GX-8822		|null		|null	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1931		|null		|null	|null	|null	|
|SC-4802		|null		|null	|null	|null	|
|CA-1932		|null		|null	|null	|null	|
|SC-4694		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|CZ-3302		|null		|null	|null	|null	|
|CA-8292		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1523		|null		|null	|null	|null	|
|CA-1260		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|HU-7725		|null		|null	|null	|null	|
|MU-5143		|null		|null	|13:01	|null	|
|MU-5143		|null		|null	|13:01	|null	|
|ZH-9799		|null		|15:20	|null	|null	|
|ZH-9799		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|ZH-9800		|null		|null	|null	|null	|
|ZH-9799		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|ZH-9799		|null		|null	|null	|null	|
|CA-1319		|null		|null	|null	|null	|
|GS-7909		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|MU-5143		|null		|null	|null	|null	|
|BR-750		|null		|15:40	|null	|null	|
|BR-750		|null		|null	|null	|null	|
|BR-749		|null		|null	|null	|null	|
|BR-750		|null		|null	|null	|null	|
|BR-750		|null		|null	|null	|null	|
|SC-4718		|null		|null	|13:04	|null	|
|SC-4718		|null		|null	|13:04	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|SC-4718		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|HU-7959		|null		|null	|null	|null	|
|SC-4693		|null		|null	|null	|null	|
|SC-4693		|null		|null	|null	|null	|
|SC-4693		|null		|null	|null	|null	|
|SC-4693		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|9C-8989		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1396		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|E3-734		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|HX-3579		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|FM-9116		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|CA-1441		|null		|null	|null	|null	|
|GS-7882		|null		|null	|13:10	|null	|
|GS-7882		|null		|null	|13:10	|null	|
|GS-7882		|null		|null	|null	|null	|
|GS-7882		|null		|null	|null	|null	|
|GS-7882		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|CA-801		|null		|null	|null	|null	|
|CA-1620		|null		|15:55	|null	|null	|
|CA-1620		|null		|null	|null	|null	|
|CA-1620		|null		|null	|null	|null	|
|CA-1669		|null		|null	|null	|null	|
|CA-1620		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|MF-8209		|null		|null	|null	|null	|
|FU-6555		|null		|null	|13:13	|null	|
|FU-6555		|null		|null	|13:13	|null	|
|FU-6555		|null		|null	|null	|null	|
|FU-6555		|null		|null	|null	|null	|
|FU-6555		|null		|null	|null	|null	|
|FU-6555		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|JL-840		|null		|null	|null	|null	|
|G5-2903		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|MF-867		|null		|null	|null	|null	|
|JL-840		|null		|null	|null	|null	|
